time,x,y,value
32400,145.06,-37.98,6
36000,145.06,-37.98,8
39600,145.06,-37.98,10
43200,145.06,-37.98,10
46800,145.06,-37.98,7
50400,145.06,-37.98,7
54000,145.06,-37.98,13
57600,145.06,-37.98,4
61200,145.06,-37.98,11
64800,145.06,-37.98,6
68400,145.06,-37.98,4
72000,145.06,-37.98,3
75600,145.06,-37.98,3
79200,145.06,-37.98,3
10800,145.06,-37.97,1
18000,145.06,-37.97,1
21600,145.06,-37.97,2
25200,145.06,-37.97,5
28800,145.06,-37.97,8
32400,145.06,-37.97,12
36000,145.06,-37.97,8
39600,145.06,-37.97,16
43200,145.06,-37.97,19
46800,145.06,-37.97,13
50400,145.06,-37.97,10
54000,145.06,-37.97,8
57600,145.06,-37.97,7
61200,145.06,-37.97,17
64800,145.06,-37.97,10
68400,145.06,-37.97,3
72000,145.06,-37.97,3
79200,145.06,-37.97,1
18000,145.06,-37.96,1
25200,145.06,-37.96,5
28800,145.06,-37.96,8
32400,145.06,-37.96,6
36000,145.06,-37.96,7
39600,145.06,-37.96,6
43200,145.06,-37.96,4
46800,145.06,-37.96,5
50400,145.06,-37.96,3
54000,145.06,-37.96,9
57600,145.06,-37.96,7
61200,145.06,-37.96,8
64800,145.06,-37.96,1
68400,145.06,-37.96,3
72000,145.06,-37.96,3
75600,145.06,-37.96,1
0,145.06,-37.95,1
14400,145.06,-37.95,1
25200,145.06,-37.95,5
28800,145.06,-37.95,3
32400,145.06,-37.95,4
36000,145.06,-37.95,2
39600,145.06,-37.95,4
43200,145.06,-37.95,5
46800,145.06,-37.95,8
50400,145.06,-37.95,1
54000,145.06,-37.95,5
57600,145.06,-37.95,4
61200,145.06,-37.95,5
64800,145.06,-37.95,2
68400,145.06,-37.95,1
72000,145.06,-37.95,4
75600,145.06,-37.95,2
0,145.06,-37.94,1
3600,145.06,-37.94,1
7200,145.06,-37.94,1
14400,145.06,-37.94,2
18000,145.06,-37.94,2
21600,145.06,-37.94,3
25200,145.06,-37.94,5
28800,145.06,-37.94,11
32400,145.06,-37.94,8
36000,145.06,-37.94,4
39600,145.06,-37.94,10
43200,145.06,-37.94,17
46800,145.06,-37.94,17
50400,145.06,-37.94,11
54000,145.06,-37.94,9
57600,145.06,-37.94,13
61200,145.06,-37.94,11
64800,145.06,-37.94,8
68400,145.06,-37.94,8
72000,145.06,-37.94,2
75600,145.06,-37.94,2
79200,145.06,-37.94,4
82800,145.06,-37.94,2
0,145.06,-37.93,1
18000,145.06,-37.93,2
21600,145.06,-37.93,3
25200,145.06,-37.93,6
28800,145.06,-37.93,14
32400,145.06,-37.93,18
36000,145.06,-37.93,12
39600,145.06,-37.93,12
43200,145.06,-37.93,17
46800,145.06,-37.93,10
50400,145.06,-37.93,15
54000,145.06,-37.93,16
57600,145.06,-37.93,11
61200,145.06,-37.93,22
64800,145.06,-37.93,10
68400,145.06,-37.93,7
72000,145.06,-37.93,3
75600,145.06,-37.93,1
79200,145.06,-37.93,5
25200,145.06,-37.92,2
28800,145.06,-37.92,6
32400,145.06,-37.92,7
36000,145.06,-37.92,4
39600,145.06,-37.92,7
43200,145.06,-37.92,6
46800,145.06,-37.92,1
50400,145.06,-37.92,2
54000,145.06,-37.92,4
57600,145.06,-37.92,5
61200,145.06,-37.92,7
64800,145.06,-37.92,3
68400,145.06,-37.92,4
72000,145.06,-37.92,4
75600,145.06,-37.92,1
79200,145.06,-37.92,1
25200,145.06,-37.91,5
28800,145.06,-37.91,7
32400,145.06,-37.91,7
36000,145.06,-37.91,12
39600,145.06,-37.91,9
43200,145.06,-37.91,9
46800,145.06,-37.91,4
50400,145.06,-37.91,7
54000,145.06,-37.91,11
57600,145.06,-37.91,3
61200,145.06,-37.91,8
64800,145.06,-37.91,8
68400,145.06,-37.91,1
72000,145.06,-37.91,2
75600,145.06,-37.91,3
79200,145.06,-37.91,2
14400,145.06,-37.90,1
18000,145.06,-37.90,1
21600,145.06,-37.90,1
25200,145.06,-37.90,9
28800,145.06,-37.90,11
32400,145.06,-37.90,11
36000,145.06,-37.90,7
39600,145.06,-37.90,11
43200,145.06,-37.90,7
46800,145.06,-37.90,7
50400,145.06,-37.90,14
54000,145.06,-37.90,10
57600,145.06,-37.90,14
61200,145.06,-37.90,17
64800,145.06,-37.90,12
68400,145.06,-37.90,14
72000,145.06,-37.90,6
75600,145.06,-37.90,7
79200,145.06,-37.90,3
82800,145.06,-37.90,2
21600,145.06,-37.89,1
25200,145.06,-37.89,4
28800,145.06,-37.89,9
32400,145.06,-37.89,12
36000,145.06,-37.89,4
39600,145.06,-37.89,11
43200,145.06,-37.89,5
46800,145.06,-37.89,9
50400,145.06,-37.89,3
54000,145.06,-37.89,7
57600,145.06,-37.89,4
61200,145.06,-37.89,8
64800,145.06,-37.89,5
68400,145.06,-37.89,5
72000,145.06,-37.89,2
75600,145.06,-37.89,3
79200,145.06,-37.89,1
82800,145.06,-37.89,1
0,145.06,-37.88,1
3600,145.06,-37.88,1
14400,145.06,-37.88,1
21600,145.06,-37.88,1
25200,145.06,-37.88,9
28800,145.06,-37.88,11
32400,145.06,-37.88,16
36000,145.06,-37.88,8
39600,145.06,-37.88,12
43200,145.06,-37.88,12
46800,145.06,-37.88,10
50400,145.06,-37.88,19
54000,145.06,-37.88,22
57600,145.06,-37.88,22
61200,145.06,-37.88,21
64800,145.06,-37.88,12
68400,145.06,-37.88,10
72000,145.06,-37.88,10
75600,145.06,-37.88,7
79200,145.06,-37.88,1
82800,145.06,-37.88,3
0,145.06,-37.87,1
3600,145.06,-37.87,1
7200,145.06,-37.87,1
10800,145.06,-37.87,1
14400,145.06,-37.87,1
18000,145.06,-37.87,1
21600,145.06,-37.87,4
25200,145.06,-37.87,12
28800,145.06,-37.87,35
32400,145.06,-37.87,12
36000,145.06,-37.87,24
39600,145.06,-37.87,16
43200,145.06,-37.87,23
46800,145.06,-37.87,20
50400,145.06,-37.87,26
54000,145.06,-37.87,16
57600,145.06,-37.87,15
61200,145.06,-37.87,18
64800,145.06,-37.87,17
68400,145.06,-37.87,9
72000,145.06,-37.87,6
82800,145.06,-37.87,5
0,145.06,-37.86,1
14400,145.06,-37.86,1
18000,145.06,-37.86,2
21600,145.06,-37.86,6
25200,145.06,-37.86,17
28800,145.06,-37.86,33
32400,145.06,-37.86,12
36000,145.06,-37.86,12
39600,145.06,-37.86,13
43200,145.06,-37.86,21
46800,145.06,-37.86,14
50400,145.06,-37.86,18
54000,145.06,-37.86,23
57600,145.06,-37.86,18
61200,145.06,-37.86,20
64800,145.06,-37.86,21
68400,145.06,-37.86,14
72000,145.06,-37.86,12
75600,145.06,-37.86,5
79200,145.06,-37.86,2
82800,145.06,-37.86,1
3600,145.06,-37.85,1
18000,145.06,-37.85,1
25200,145.06,-37.85,3
28800,145.06,-37.85,12
32400,145.06,-37.85,6
36000,145.06,-37.85,9
39600,145.06,-37.85,6
43200,145.06,-37.85,6
46800,145.06,-37.85,6
50400,145.06,-37.85,7
54000,145.06,-37.85,9
57600,145.06,-37.85,8
61200,145.06,-37.85,8
64800,145.06,-37.85,6
68400,145.06,-37.85,5
72000,145.06,-37.85,1
75600,145.06,-37.85,2
79200,145.06,-37.85,2
0,145.06,-37.84,1
25200,145.06,-37.84,9
28800,145.06,-37.84,21
32400,145.06,-37.84,11
36000,145.06,-37.84,12
39600,145.06,-37.84,8
43200,145.06,-37.84,10
46800,145.06,-37.84,16
50400,145.06,-37.84,9
54000,145.06,-37.84,13
57600,145.06,-37.84,15
61200,145.06,-37.84,9
64800,145.06,-37.84,8
68400,145.06,-37.84,7
72000,145.06,-37.84,2
75600,145.06,-37.84,5
79200,145.06,-37.84,4
0,145.06,-37.83,2
18000,145.06,-37.83,2
21600,145.06,-37.83,2
25200,145.06,-37.83,14
28800,145.06,-37.83,12
32400,145.06,-37.83,12
36000,145.06,-37.83,15
39600,145.06,-37.83,11
43200,145.06,-37.83,15
46800,145.06,-37.83,9
50400,145.06,-37.83,26
54000,145.06,-37.83,23
57600,145.06,-37.83,20
61200,145.06,-37.83,21
64800,145.06,-37.83,12
68400,145.06,-37.83,7
72000,145.06,-37.83,6
75600,145.06,-37.83,4
79200,145.06,-37.83,1
82800,145.06,-37.83,1
10800,145.06,-37.82,1
21600,145.06,-37.82,2
25200,145.06,-37.82,12
28800,145.06,-37.82,17
32400,145.06,-37.82,18
36000,145.06,-37.82,9
39600,145.06,-37.82,16
43200,145.06,-37.82,15
46800,145.06,-37.82,12
50400,145.06,-37.82,17
54000,145.06,-37.82,17
57600,145.06,-37.82,18
61200,145.06,-37.82,26
64800,145.06,-37.82,16
68400,145.06,-37.82,8
72000,145.06,-37.82,10
75600,145.06,-37.82,3
79200,145.06,-37.82,2
82800,145.06,-37.82,5
0,145.06,-37.81,1
21600,145.06,-37.81,6
25200,145.06,-37.81,10
28800,145.06,-37.81,21
32400,145.06,-37.81,11
36000,145.06,-37.81,10
39600,145.06,-37.81,19
43200,145.06,-37.81,22
46800,145.06,-37.81,6
50400,145.06,-37.81,18
54000,145.06,-37.81,18
57600,145.06,-37.81,16
61200,145.06,-37.81,10
64800,145.06,-37.81,7
68400,145.06,-37.81,11
72000,145.06,-37.81,5
75600,145.06,-37.81,5
79200,145.06,-37.81,2
14400,145.06,-37.80,1
21600,145.06,-37.80,4
25200,145.06,-37.80,13
28800,145.06,-37.80,18
32400,145.06,-37.80,18
36000,145.06,-37.80,17
39600,145.06,-37.80,16
43200,145.06,-37.80,18
46800,145.06,-37.80,10
50400,145.06,-37.80,15
54000,145.06,-37.80,17
57600,145.06,-37.80,11
61200,145.06,-37.80,16
64800,145.06,-37.80,14
68400,145.06,-37.80,3
72000,145.06,-37.80,4
75600,145.06,-37.80,3
79200,145.06,-37.80,1
82800,145.06,-37.80,1
0,145.06,-37.79,1
14400,145.06,-37.79,1
18000,145.06,-37.79,2
21600,145.06,-37.79,4
25200,145.06,-37.79,16
28800,145.06,-37.79,13
32400,145.06,-37.79,21
36000,145.06,-37.79,20
39600,145.06,-37.79,13
43200,145.06,-37.79,14
46800,145.06,-37.79,14
50400,145.06,-37.79,16
54000,145.06,-37.79,21
57600,145.06,-37.79,22
61200,145.06,-37.79,16
64800,145.06,-37.79,17
68400,145.06,-37.79,9
72000,145.06,-37.79,5
75600,145.06,-37.79,7
79200,145.06,-37.79,5
82800,145.06,-37.79,3
0,145.06,-37.78,1
18000,145.06,-37.78,2
21600,145.06,-37.78,1
25200,145.06,-37.78,6
28800,145.06,-37.78,17
32400,145.06,-37.78,9
36000,145.06,-37.78,10
39600,145.06,-37.78,7
43200,145.06,-37.78,8
46800,145.06,-37.78,9
50400,145.06,-37.78,14
54000,145.06,-37.78,10
57600,145.06,-37.78,8
61200,145.06,-37.78,9
64800,145.06,-37.78,5
68400,145.06,-37.78,5
72000,145.06,-37.78,3
75600,145.06,-37.78,2
79200,145.06,-37.78,4
21600,145.06,-37.77,2
25200,145.06,-37.77,8
28800,145.06,-37.77,13
32400,145.06,-37.77,8
36000,145.06,-37.77,9
39600,145.06,-37.77,5
43200,145.06,-37.77,9
46800,145.06,-37.77,8
50400,145.06,-37.77,15
54000,145.06,-37.77,4
57600,145.06,-37.77,7
61200,145.06,-37.77,9
64800,145.06,-37.77,11
68400,145.06,-37.77,8
72000,145.06,-37.77,5
75600,145.06,-37.77,5
79200,145.06,-37.77,5
82800,145.06,-37.77,2
0,145.06,-37.76,1
18000,145.06,-37.76,2
21600,145.06,-37.76,5
25200,145.06,-37.76,9
28800,145.06,-37.76,8
32400,145.06,-37.76,9
36000,145.06,-37.76,10
39600,145.06,-37.76,8
43200,145.06,-37.76,8
46800,145.06,-37.76,4
50400,145.06,-37.76,10
54000,145.06,-37.76,9
57600,145.06,-37.76,7
61200,145.06,-37.76,6
64800,145.06,-37.76,8
68400,145.06,-37.76,3
72000,145.06,-37.76,6
75600,145.06,-37.76,4
79200,145.06,-37.76,1
3600,145.06,-37.75,2
21600,145.06,-37.75,7
25200,145.06,-37.75,13
28800,145.06,-37.75,13
32400,145.06,-37.75,8
36000,145.06,-37.75,14
39600,145.06,-37.75,15
43200,145.06,-37.75,12
46800,145.06,-37.75,14
50400,145.06,-37.75,7
54000,145.06,-37.75,18
57600,145.06,-37.75,13
61200,145.06,-37.75,16
64800,145.06,-37.75,14
68400,145.06,-37.75,8
72000,145.06,-37.75,7
75600,145.06,-37.75,4
79200,145.06,-37.75,8
82800,145.06,-37.75,1
25200,145.06,-37.74,3
28800,145.06,-37.74,5
32400,145.06,-37.74,6
36000,145.06,-37.74,2
39600,145.06,-37.74,3
43200,145.06,-37.74,4
46800,145.06,-37.74,2
50400,145.06,-37.74,5
61200,145.06,-37.74,4
64800,145.06,-37.74,2
68400,145.06,-37.74,2
72000,145.06,-37.74,3
21600,145.06,-37.73,1
28800,145.06,-37.73,3
32400,145.06,-37.73,3
36000,145.06,-37.73,4
39600,145.06,-37.73,1
46800,145.06,-37.73,3
50400,145.06,-37.73,4
54000,145.06,-37.73,1
57600,145.06,-37.73,5
61200,145.06,-37.73,3
68400,145.06,-37.73,1
72000,145.06,-37.73,1
3600,145.06,-37.72,2
14400,145.06,-37.72,1
28800,145.06,-37.72,7
32400,145.06,-37.72,1
36000,145.06,-37.72,6
39600,145.06,-37.72,8
50400,145.06,-37.72,1
54000,145.06,-37.72,1
57600,145.06,-37.72,6
61200,145.06,-37.72,2
64800,145.06,-37.72,1
68400,145.06,-37.72,4
75600,145.06,-37.72,1
79200,145.06,-37.72,1
25200,145.06,-37.71,1
28800,145.06,-37.71,2
32400,145.06,-37.71,1
46800,145.06,-37.71,2
50400,145.06,-37.71,3
54000,145.06,-37.71,1
57600,145.06,-37.71,1
64800,145.06,-37.71,3
32400,145.06,-37.70,1
36000,145.06,-37.70,2
43200,145.06,-37.70,3
46800,145.06,-37.70,2
50400,145.06,-37.70,2
54000,145.06,-37.70,3
57600,145.06,-37.70,2
61200,145.06,-37.70,2
68400,145.06,-37.70,3
72000,145.06,-37.70,3
79200,145.06,-37.70,2
0,145.06,-37.69,1
3600,145.06,-37.69,1
10800,145.06,-37.69,2
21600,145.06,-37.69,1
25200,145.06,-37.69,3
28800,145.06,-37.69,8
32400,145.06,-37.69,5
36000,145.06,-37.69,5
39600,145.06,-37.69,5
43200,145.06,-37.69,7
46800,145.06,-37.69,8
50400,145.06,-37.69,5
54000,145.06,-37.69,12
57600,145.06,-37.69,8
61200,145.06,-37.69,6
64800,145.06,-37.69,6
68400,145.06,-37.69,5
72000,145.06,-37.69,5
75600,145.06,-37.69,2
79200,145.06,-37.69,1
0,145.06,-37.68,1
14400,145.06,-37.68,1
18000,145.06,-37.68,2
21600,145.06,-37.68,2
25200,145.06,-37.68,9
28800,145.06,-37.68,12
32400,145.06,-37.68,20
36000,145.06,-37.68,23
39600,145.06,-37.68,15
43200,145.06,-37.68,8
46800,145.06,-37.68,9
50400,145.06,-37.68,24
54000,145.06,-37.68,21
57600,145.06,-37.68,22
61200,145.06,-37.68,18
64800,145.06,-37.68,17
68400,145.06,-37.68,5
72000,145.06,-37.68,3
75600,145.06,-37.68,6
79200,145.06,-37.68,2
82800,145.06,-37.68,2
0,145.06,-37.67,1
10800,145.06,-37.67,2
18000,145.06,-37.67,1
21600,145.06,-37.67,4
25200,145.06,-37.67,3
28800,145.06,-37.67,11
32400,145.06,-37.67,2
36000,145.06,-37.67,1
39600,145.06,-37.67,6
43200,145.06,-37.67,3
46800,145.06,-37.67,6
50400,145.06,-37.67,4
54000,145.06,-37.67,4
57600,145.06,-37.67,6
61200,145.06,-37.67,4
64800,145.06,-37.67,7
68400,145.06,-37.67,7
72000,145.06,-37.67,3
75600,145.06,-37.67,1
82800,145.06,-37.67,1
0,145.06,-37.66,1
25200,145.06,-37.66,2
28800,145.06,-37.66,3
36000,145.06,-37.66,3
39600,145.06,-37.66,3
43200,145.06,-37.66,1
46800,145.06,-37.66,3
50400,145.06,-37.66,2
54000,145.06,-37.66,3
57600,145.06,-37.66,2
61200,145.06,-37.66,3
64800,145.06,-37.66,2
68400,145.06,-37.66,2
72000,145.06,-37.66,1
18000,145.06,-37.65,1
25200,145.06,-37.65,2
28800,145.06,-37.65,1
32400,145.06,-37.65,2
39600,145.06,-37.65,2
43200,145.06,-37.65,5
46800,145.06,-37.65,1
50400,145.06,-37.65,2
54000,145.06,-37.65,2
61200,145.06,-37.65,5
64800,145.06,-37.65,1
68400,145.06,-37.65,1
72000,145.06,-37.65,3
75600,145.06,-37.65,1
79200,145.06,-37.65,1
82800,145.06,-37.65,1
0,145.06,-37.64,1
7200,145.06,-37.64,1
10800,145.06,-37.64,1
18000,145.06,-37.64,1
21600,145.06,-37.64,1
25200,145.06,-37.64,4
28800,145.06,-37.64,5
32400,145.06,-37.64,6
36000,145.06,-37.64,1
39600,145.06,-37.64,6
43200,145.06,-37.64,4
46800,145.06,-37.64,6
50400,145.06,-37.64,11
54000,145.06,-37.64,4
57600,145.06,-37.64,12
61200,145.06,-37.64,9
64800,145.06,-37.64,8
68400,145.06,-37.64,4
72000,145.06,-37.64,1
79200,145.06,-37.64,1
10800,145.06,-37.63,1
21600,145.06,-37.63,1
25200,145.06,-37.63,4
28800,145.06,-37.63,2
32400,145.06,-37.63,1
36000,145.06,-37.63,2
39600,145.06,-37.63,3
43200,145.06,-37.63,2
46800,145.06,-37.63,3
50400,145.06,-37.63,2
54000,145.06,-37.63,2
57600,145.06,-37.63,2
61200,145.06,-37.63,3
64800,145.06,-37.63,2
72000,145.06,-37.63,1
75600,145.06,-37.63,1
79200,145.06,-37.63,1
82800,145.06,-37.63,1
10800,145.06,-37.62,1
18000,145.06,-37.62,1
46800,145.06,-37.62,1
50400,145.06,-37.62,1
61200,145.06,-37.62,1
72000,145.06,-37.62,1
32400,145.06,-37.61,1
39600,145.06,-37.61,1
18000,145.06,-37.60,1
28800,145.06,-37.60,2
36000,145.06,-37.60,1
39600,145.06,-37.60,1
46800,145.06,-37.60,1
50400,145.06,-37.60,1
54000,145.06,-37.60,1
28800,145.06,-37.59,1
46800,145.06,-37.59,1
50400,145.06,-37.59,2
54000,145.06,-37.59,1
57600,145.06,-37.59,1
61200,145.06,-37.59,1
72000,145.06,-37.59,1
50400,145.06,-37.54,1
28800,145.06,-37.52,1
10800,145.06,-37.29,2
64800,145.06,-37.29,1
43200,145.06,-37.22,1
57600,145.06,-37.22,1
68400,145.06,-37.22,1
39600,145.06,-37.21,1
64800,145.06,-37.21,1
72000,145.06,-37.21,2
54000,145.06,-37.20,1
57600,145.06,-37.20,1
61200,145.06,-37.20,1
68400,145.06,-37.20,1
79200,145.06,-37.20,1
32400,145.06,-37.18,1
43200,145.06,-37.18,3
46800,145.06,-37.18,1
50400,145.06,-37.18,1
54000,145.06,-37.18,1
61200,145.06,-37.18,2
68400,145.06,-37.18,1
72000,145.06,-37.18,1
32400,145.06,-37.17,1
61200,145.06,-37.17,1
46800,145.07,-38.42,1
28800,145.07,-38.41,1
50400,145.07,-38.40,1
54000,145.07,-38.40,1
57600,145.07,-38.40,2
61200,145.07,-38.40,1
39600,145.07,-38.39,1
25200,145.07,-38.38,1
25200,145.07,-38.37,1
32400,145.07,-38.37,2
54000,145.07,-38.37,1
64800,145.07,-38.37,1
36000,145.07,-38.36,1
39600,145.07,-38.36,1
50400,145.07,-38.36,1
61200,145.07,-38.36,2
64800,145.07,-38.36,1
57600,145.07,-38.35,1
21600,145.07,-38.34,1
32400,145.07,-38.34,2
36000,145.07,-38.34,2
39600,145.07,-38.34,1
43200,145.07,-38.34,1
50400,145.07,-38.34,1
54000,145.07,-38.34,2
61200,145.07,-38.34,1
64800,145.07,-38.34,2
75600,145.07,-38.34,1
79200,145.07,-38.34,1
82800,145.07,-38.34,1
25200,145.07,-38.33,1
39600,145.07,-38.32,1
43200,145.07,-38.32,1
43200,145.07,-38.29,1
64800,145.07,-38.29,1
75600,145.07,-38.29,1
28800,145.07,-38.28,1
43200,145.07,-38.28,1
54000,145.07,-38.28,1
57600,145.07,-38.28,1
61200,145.07,-38.28,2
64800,145.07,-38.28,3
75600,145.07,-38.28,1
7200,145.07,-38.27,1
25200,145.07,-38.27,4
32400,145.07,-38.27,1
36000,145.07,-38.27,2
39600,145.07,-38.27,3
43200,145.07,-38.27,2
46800,145.07,-38.27,4
50400,145.07,-38.27,2
54000,145.07,-38.27,5
57600,145.07,-38.27,5
61200,145.07,-38.27,1
64800,145.07,-38.27,2
79200,145.07,-38.27,3
82800,145.07,-38.27,1
21600,145.07,-38.26,1
28800,145.07,-38.26,4
32400,145.07,-38.26,6
36000,145.07,-38.26,3
39600,145.07,-38.26,5
43200,145.07,-38.26,2
46800,145.07,-38.26,3
50400,145.07,-38.26,3
54000,145.07,-38.26,4
57600,145.07,-38.26,4
61200,145.07,-38.26,3
64800,145.07,-38.26,3
68400,145.07,-38.26,2
72000,145.07,-38.26,1
75600,145.07,-38.26,2
79200,145.07,-38.26,1
82800,145.07,-38.26,1
21600,145.07,-38.25,2
28800,145.07,-38.25,1
32400,145.07,-38.25,4
36000,145.07,-38.25,1
39600,145.07,-38.25,3
46800,145.07,-38.25,2
54000,145.07,-38.25,3
57600,145.07,-38.25,2
61200,145.07,-38.25,3
64800,145.07,-38.25,1
21600,145.07,-38.24,2
25200,145.07,-38.24,1
28800,145.07,-38.24,1
32400,145.07,-38.24,4
36000,145.07,-38.24,4
43200,145.07,-38.24,1
46800,145.07,-38.24,5
50400,145.07,-38.24,1
54000,145.07,-38.24,6
57600,145.07,-38.24,4
64800,145.07,-38.24,2
68400,145.07,-38.24,2
72000,145.07,-38.24,2
25200,145.07,-38.22,1
36000,145.07,-38.22,4
39600,145.07,-38.22,2
43200,145.07,-38.22,1
46800,145.07,-38.22,1
50400,145.07,-38.22,2
54000,145.07,-38.22,4
57600,145.07,-38.22,2
61200,145.07,-38.22,3
64800,145.07,-38.22,1
68400,145.07,-38.22,2
79200,145.07,-38.22,1
28800,145.07,-38.21,2
21600,145.07,-38.20,1
25200,145.07,-38.20,3
28800,145.07,-38.20,5
32400,145.07,-38.20,3
36000,145.07,-38.20,6
39600,145.07,-38.20,2
43200,145.07,-38.20,3
46800,145.07,-38.20,7
50400,145.07,-38.20,3
54000,145.07,-38.20,5
57600,145.07,-38.20,8
61200,145.07,-38.20,2
64800,145.07,-38.20,3
68400,145.07,-38.20,1
72000,145.07,-38.20,6
75600,145.07,-38.20,1
28800,145.07,-38.19,6
36000,145.07,-38.19,1
39600,145.07,-38.19,1
46800,145.07,-38.19,1
54000,145.07,-38.19,2
36000,145.07,-38.18,1
54000,145.07,-38.18,1
57600,145.07,-38.18,1
61200,145.07,-38.18,1
0,145.07,-38.00,1
28800,145.07,-38.00,1
46800,145.07,-38.00,2
54000,145.07,-38.00,2
61200,145.07,-38.00,1
21600,145.07,-37.99,2
25200,145.07,-37.99,5
28800,145.07,-37.99,3
32400,145.07,-37.99,5
36000,145.07,-37.99,5
39600,145.07,-37.99,2
43200,145.07,-37.99,1
46800,145.07,-37.99,2
50400,145.07,-37.99,4
54000,145.07,-37.99,6
57600,145.07,-37.99,5
61200,145.07,-37.99,3
64800,145.07,-37.99,3
68400,145.07,-37.99,2
75600,145.07,-37.99,1
0,145.07,-37.98,1
18000,145.07,-37.98,1
21600,145.07,-37.98,2
25200,145.07,-37.98,7
28800,145.07,-37.98,16
32400,145.07,-37.98,11
36000,145.07,-37.98,19
39600,145.07,-37.98,9
43200,145.07,-37.98,18
46800,145.07,-37.98,13
50400,145.07,-37.98,10
54000,145.07,-37.98,16
57600,145.07,-37.98,15
61200,145.07,-37.98,15
64800,145.07,-37.98,15
68400,145.07,-37.98,7
72000,145.07,-37.98,4
75600,145.07,-37.98,2
79200,145.07,-37.98,1
18000,145.07,-37.97,2
25200,145.07,-37.97,1
28800,145.07,-37.97,9
32400,145.07,-37.97,2
36000,145.07,-37.97,7
39600,145.07,-37.97,4
43200,145.07,-37.97,3
46800,145.07,-37.97,2
50400,145.07,-37.97,1
54000,145.07,-37.97,1
57600,145.07,-37.97,3
61200,145.07,-37.97,6
64800,145.07,-37.97,4
68400,145.07,-37.97,2
72000,145.07,-37.97,1
75600,145.07,-37.97,2
82800,145.07,-37.97,1
21600,145.07,-37.96,3
25200,145.07,-37.96,10
28800,145.07,-37.96,10
32400,145.07,-37.96,7
36000,145.07,-37.96,8
39600,145.07,-37.96,12
43200,145.07,-37.96,14
46800,145.07,-37.96,14
50400,145.07,-37.96,9
54000,145.07,-37.96,8
57600,145.07,-37.96,11
61200,145.07,-37.96,13
64800,145.07,-37.96,12
68400,145.07,-37.96,9
72000,145.07,-37.96,3
75600,145.07,-37.96,3
79200,145.07,-37.96,2
0,145.07,-37.95,1
18000,145.07,-37.95,1
21600,145.07,-37.95,12
25200,145.07,-37.95,20
28800,145.07,-37.95,11
32400,145.07,-37.95,12
36000,145.07,-37.95,18
39600,145.07,-37.95,19
43200,145.07,-37.95,13
46800,145.07,-37.95,16
50400,145.07,-37.95,21
54000,145.07,-37.95,16
57600,145.07,-37.95,10
61200,145.07,-37.95,16
64800,145.07,-37.95,20
68400,145.07,-37.95,4
72000,145.07,-37.95,7
75600,145.07,-37.95,2
0,145.07,-37.94,1
14400,145.07,-37.94,1
21600,145.07,-37.94,1
25200,145.07,-37.94,11
28800,145.07,-37.94,9
32400,145.07,-37.94,13
36000,145.07,-37.94,9
39600,145.07,-37.94,19
43200,145.07,-37.94,18
46800,145.07,-37.94,11
50400,145.07,-37.94,13
54000,145.07,-37.94,14
57600,145.07,-37.94,20
61200,145.07,-37.94,14
64800,145.07,-37.94,8
68400,145.07,-37.94,4
72000,145.07,-37.94,4
75600,145.07,-37.94,2
79200,145.07,-37.94,3
82800,145.07,-37.94,1
18000,145.07,-37.93,1
21600,145.07,-37.93,1
25200,145.07,-37.93,8
28800,145.07,-37.93,5
32400,145.07,-37.93,6
36000,145.07,-37.93,3
39600,145.07,-37.93,12
43200,145.07,-37.93,5
46800,145.07,-37.93,14
50400,145.07,-37.93,4
54000,145.07,-37.93,16
57600,145.07,-37.93,12
61200,145.07,-37.93,8
64800,145.07,-37.93,7
68400,145.07,-37.93,5
72000,145.07,-37.93,4
14400,145.07,-37.92,1
21600,145.07,-37.92,1
25200,145.07,-37.92,4
28800,145.07,-37.92,5
32400,145.07,-37.92,4
36000,145.07,-37.92,2
39600,145.07,-37.92,5
43200,145.07,-37.92,4
46800,145.07,-37.92,8
50400,145.07,-37.92,7
54000,145.07,-37.92,5
57600,145.07,-37.92,5
61200,145.07,-37.92,6
64800,145.07,-37.92,6
68400,145.07,-37.92,4
72000,145.07,-37.92,4
75600,145.07,-37.92,2
21600,145.07,-37.91,1
25200,145.07,-37.91,3
28800,145.07,-37.91,4
32400,145.07,-37.91,5
36000,145.07,-37.91,2
39600,145.07,-37.91,7
43200,145.07,-37.91,2
46800,145.07,-37.91,7
50400,145.07,-37.91,3
54000,145.07,-37.91,2
61200,145.07,-37.91,8
64800,145.07,-37.91,7
68400,145.07,-37.91,3
82800,145.07,-37.91,1
0,145.07,-37.90,1
18000,145.07,-37.90,3
21600,145.07,-37.90,3
25200,145.07,-37.90,10
28800,145.07,-37.90,12
32400,145.07,-37.90,8
36000,145.07,-37.90,9
39600,145.07,-37.90,13
43200,145.07,-37.90,14
46800,145.07,-37.90,3
50400,145.07,-37.90,6
54000,145.07,-37.90,2
57600,145.07,-37.90,14
61200,145.07,-37.90,9
64800,145.07,-37.90,10
68400,145.07,-37.90,3
72000,145.07,-37.90,1
75600,145.07,-37.90,2
79200,145.07,-37.90,2
3600,145.07,-37.89,1
21600,145.07,-37.89,1
25200,145.07,-37.89,4
28800,145.07,-37.89,7
32400,145.07,-37.89,9
36000,145.07,-37.89,4
39600,145.07,-37.89,8
43200,145.07,-37.89,6
